temp	atemp	hum	windspeed(mph)	windspeed(ms)	cnt	season_2	season_3	season_4	yr_1	mnth_10	mnth_11	mnth_12	mnth_2	mnth_3	mnth_4	mnth_5	mnth_6	mnth_7	mnth_8	mnth_9	holiday_1	weekday_1	weekday_2	weekday_3	weekday_4	weekday_5	weekday_6	workingday_1	weathersit_2	weathersit_3	temp_sq	atemp_sq	hum_sq	windspeed(mph)_sq	windspeed(ms)_sq	super_nice_day	pca_1	pca_2	pca_3
7.081807	8.02365	59.9545	20.410009	9.123830576669999	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	50.15199038524901	64.3789593225	3594.5420702500005	416.56846738008096	83.24428439177841	False	-568.370045022851	-704.3913653197715	21.032241055176215
6.765	7.54415	47.0417	20.167	9.015198927130001	1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	45.765224999999994	56.9141992225	2212.9215388899997	406.7078890000001	81.27381169572593	False	-1949.544248872235	-683.6436321659158	20.835668695247126
6.59567	9.42065	53.7826	8.478716	3.79021725525	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	43.5028627489	88.7486464225	2892.5680627600004	71.888625008656	14.365746841994843	False	-1263.4384517719757	-652.4215447724077	5.5478039561456
9.566653	12.4056	49.875	10.583521000000001	4.73112248547	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	91.52084962240902	153.89891136	2487.515625	112.01091675744102	22.38351997251983	False	-1667.5111037685492	-565.8763015042236	1.2226312947732352
9.498347	11.71085	48.375	12.625011	5.64372418418	1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.21859573240901	137.14400772250002	2340.140625	159.39090275012103	31.851622667098205	False	-1816.0021478407184	-579.8031788996935	9.712235890954807
7.209153	8.83855	53.75	12.999139	5.81096960215	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	51.97188697740899	78.1199661025	2889.0625	168.977614741321	33.767367717111334	False	-1268.8134679069747	-661.7164121900174	17.185724042363752
8.883347	11.61665	86.1667	9.833925	4.39603263299	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	78.913853922409	134.9465572225	7424.700188890001	96.70608090562502	19.325102910312992	False	3267.8767039326985	-689.9626118526462	9.243295507885346
11.979134	14.9211	74.1739	13.957239000000001	6.2392664282500006	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	143.499651389956	222.63922520999998	5501.7674412100005	194.80452050312104	38.92844556268752	False	1345.9295853370672	-547.8174561662142	1.0246021946075767
10.728347	12.7525	53.8333	13.125568	5.8674868127	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	115.097429352409	162.62625624999998	2898.02418889	172.280535322624	34.42740149720841	False	-1257.8388458105737	-556.8392513886545	13.66041944269104
7.2775	7.89165	45.7083	23.667214	10.5798900313	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	52.962006249999995	62.27813972250001	2089.2486888900003	560.1370185217961	111.93407307440111	False	-2075.8415374159736	-682.4263704587916	20.3961218052193
2.4243464	3.9534800000000003	40.0	11.521989999999999	5.15064371927	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5.87745546719296	15.630004110400003	1600.0	132.75625356009996	26.529130722855495	False	-2558.3465445386823	-710.1565793578299	19.36081039859865
3.9573897000000002	4.941955	43.6522	16.5222	7.3858739383100005	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.660933237666091	24.422919222025	1905.51456484	272.98309284000004	54.55113383260688	False	-2255.256547846116	-712.6765691958134	19.513142016746094
3.9930432999999996	5.8965	49.1739	10.60811	4.74211443898	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	15.944394795674887	34.76871224999999	2418.0724412100003	112.5319977721	22.487649352382597	False	-1739.722002036494	-704.5656871571416	16.530134449164255
9.162598	11.7263	61.6957	8.696332	3.8874975413499997	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	83.95320210960398	137.50611169	3806.3593984900003	75.626190254224	15.112637134002293	False	-348.76526443844864	-608.368481401571	7.688849769731522
8.9175	10.18	86.25	19.68795	8.80105051408	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	79.52180625000001	103.63239999999999	7439.0625	387.61537520250005	77.45849015138783	False	3276.364509444371	-733.3320347915096	24.44046876367967
7.995	10.985	68.75	7.627078999999999	3.4095122932499997	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	63.920025	120.67022499999999	4726.5625	58.172334072240986	11.624774077822872	False	570.9616220360722	-651.9390579866455	3.9190543486382974
8.342597999999999	11.16585	79.3043	8.2611	3.6929369691600002	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	69.59894138960398	124.67620622250001	6289.17199849	68.24577321000001	13.637783458188649	False	2132.990074928813	-678.3574466802415	7.520317345585671
8.057402	10.6063	65.1739	9.739455	4.35380196692	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	64.921726989604	112.49359968999998	4247.637241210001	94.85698369702499	18.95559156715646	False	91.39486709144848	-650.1590826466099	8.640444862159141
8.877402	12.5161	72.2174	4.9568342	2.21584005364	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.808266269604	156.65275921	5215.35286276	24.570205286289642	4.909947143315319	False	1060.9613786663913	-622.5242505931479	-5.798546215740452
7.414153	9.3125	60.375	12.541864	5.60655520787	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	54.969664707408995	86.72265625	3645.140625	157.298352594496	31.433461298894215	False	-512.5879075040057	-668.0566576045286	15.224463590658697
7.879134	11.7265	82.9565	3.565271	1.5937733571700001	1360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	62.08075258995599	137.51080224999998	6881.780892250001	12.711157303441	2.5401135140249327	False	2726.549370034414	-681.6849371858842	-4.756397883764205
10.66	12.72085	77.5417	17.708636	7.91624318283	1526	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	113.6356	161.82002472250002	6012.715238890001	313.59578898049597	62.66690612970245	False	1853.193297190257	-632.2389727169941	14.297867335206934
7.665236999999999	8.8939	43.7826	18.609384	8.31890210103	1550	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	58.75585826616899	79.10145721	1916.9160627600002	346.30917285945594	69.20413216652135	False	-2243.8408778234275	-648.1399516623204	17.787464540082322
8.663464	11.42935	58.5217	8.565213	3.8288837729100003	1708	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	75.05560847929598	130.6300414225	3424.78937089	73.36287373536899	14.66035094645352	False	-730.3812134710046	-611.2121571179737	4.626891019347026
9.566653	12.1529	92.9167	10.792292999999999	4.82444926241	1005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	91.52084962240902	147.69297841000002	8633.51313889	116.47358819784898	23.275310685568392	False	4476.2562271972565	-698.5383188451815	12.226916611413175
11.719153	14.58355	56.8333	9.5006	4.24702726866	1623	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.338547037409	212.6799306025	3230.02398889	90.26140036000001	18.03724062074162	False	-923.3695866094995	-505.4559641917104	1.5236220246872627
11.138347	15.1829	73.8333	3.0423561	1.36001613768	1712	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	124.06277389240898	230.52045241	5451.356188889999	9.255930639207211	1.8496438947500247	False	1298.8736750908208	-540.5895922547611	-16.05280028784154
9.054153	9.9123	53.7917	24.25065	10.840701832799999	1530	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	81.977686547409	98.25369129	2893.5469888899997	588.0940254225001	117.52081622767325	False	-1271.399238277737	-654.7784465389349	21.041488021822726
5.526103	7.21415	49.4783	12.652213	5.65588421994	1605	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	30.537814366609	52.043960222500004	2448.10217089	160.078493797369	31.989026309366302	False	-1710.135014019425	-685.7038171473106	16.375533263249842
5.918268	7.4774	43.7391	14.869645000000002	6.64713679034	1538	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	35.025896119824004	55.911510760000006	1913.10886881	221.10634242602507	44.18442750949156	False	-2245.97897782372	-672.7742974134709	15.829203033698986
7.752731	10.67545	50.6364	7.27285	3.2511622708999997	1746	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	60.104837958360996	113.96523270249999	2564.0450049600004	52.8943471225	10.570056111723643	False	-1590.912906642225	-614.3350344484318	2.6995268692733094
9.1225	11.6477	54.4167	13.625589000000002	6.0910098346	1472	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	83.22000625000001	135.66891529	2961.17723889	185.65667559692105	37.10040080519392	False	-1195.745696364681	-599.9148997157869	5.444309568828903
12.977402	16.20565	45.7391	17.479160999999998	7.813661600360001	1589	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.41296266960398	262.62309192249995	2092.06526881	305.52106926392094	61.05330760494041	False	-2063.788364779303	-437.5928442672953	-10.306434691770065
17.015	19.9175	37.5833	27.999836	12.5166902101	1913	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	289.510225	396.70680625	1412.50443889	783.9908160268959	156.66753381561318	False	-2748.4471068940916	-274.742120307531	-8.22823070127087
10.909567	12.7137	31.4348	19.522057999999998	8.72689226643	1815	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	119.01865212748898	161.63816769	988.1466510399999	381.1107485553639	76.15864862987573	False	-3170.9757973610826	-529.1889189869627	11.662280789965903
13.048701	15.81	42.3478	16.869997	7.54134868127	2115	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	170.26859778740098	249.95610000000002	1793.33616484	284.59679878000907	56.871939932492765	False	-2362.2273749468386	-438.757245759809	-0.9370748598210683
17.869153	21.4329	50.5	15.416967999999999	6.891805096110001	2475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	319.306628937409	459.36920241	2550.25	237.68290231302396	47.496977482767775	True	-1599.617751912633	-195.2292186539323	-13.63068844605938
21.388347	25.59915	51.6667	17.749975	7.9347228430899985	2927	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	457.461387392409	655.3164807225	2669.44788889	315.06161250062496	62.95982659665423	True	-1477.165039533433	36.0959498949122	-29.210869210745585
16.365847	19.5702	18.7917	34.000021000000004	15.1989365221	1635	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	267.84094802740896	382.99272804	353.1279888899999	1156.0014280004414	231.00767140282525	False	-3814.8819700981753	-301.24806639344683	-24.002602727018015
11.693897	13.8665	40.7826	14.956745000000002	6.68607286544	1812	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.747227046609	192.27982225	1663.2204627600001	223.70422099502505	44.70357036197305	False	-2492.491850641673	-497.9580755734041	9.769386200570581
12.436653	14.20375	60.5	20.625682	9.22024228878	1107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	154.670337842409	201.74651406249998	3660.25	425.41875796512403	85.01286786380705	False	-499.44978908217263	-534.0221689775444	16.791165503027873
7.471102	9.30165	57.7778	13.110760999999998	5.86086767993	1450	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	55.817365094404	86.5206927225	3338.27417284	171.89205399912095	34.349769961648065	False	-819.618957987224	-662.272873826825	15.412429843826091
9.091299000000001	12.28585	42.3043	6.305571	2.81876218149	1917	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	82.65171750740102	150.9421102225	1789.6537984899999	39.76022563604099	7.945420235798263	False	-2363.9740593454694	-554.5041795323059	-3.4588156149864417
12.121732000000002	14.45955	69.7391	16.783232	7.5025623603	1807	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	146.93638667982404	209.0785862025	4863.542068809999	281.67687636582406	56.288441970190306	False	706.1321888911601	-548.6930597584458	9.979437280221177
14.938267999999999	17.52305	71.2174	23.218113	10.3791296379	1461	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	223.15185083982396	307.05728130250003	5071.91806276	539.080771280769	107.72633204033419	False	912.131723227378	-445.92787206918507	4.263331829904404
11.5825	14.1096	53.7917	12.500257000000001	5.587955744299999	1969	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	134.15430625	199.08081216000002	2893.5469888899997	156.25642506604902	31.22524940025536	False	-1261.2144976859843	-515.3835234190242	6.038764537980575
14.082598	17.55545	68.0	8.391616	3.75128118015	2402	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.31956642960404	308.1938247025	4624.0	70.41921909145601	14.072110492547576	False	472.7501218714937	-420.58571955309515	-8.534061930077932
16.698193	20.0059	87.6364	19.408962	8.67633527045	1446	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	278.829649465249	400.23603481000004	7680.138604959999	376.707805917444	75.27879372525467	False	3524.596779925853	-382.08329265125394	-4.645962586554118
10.933347	13.19395	53.5	14.500475	6.48210773357	1851	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	119.538076622409	174.08031660249998	2862.25	210.26377522562498	42.017720669608	False	-1294.067129424992	-546.8746687909236	9.297317825232799
13.735	16.00355	44.9583	20.624810999999998	9.219852928029999	2134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	188.65022499999998	256.11361260250004	2021.2487388900001	425.3828287857209	85.00568801450335	False	-2136.6748796851416	-436.4337768196674	7.482731621912275
8.131653	10.00665	31.8333	15.125518	6.76151899866	1685	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	66.123780512409	100.1330442225	1013.3589888900001	228.781294768324	45.718139169240125	False	-3144.548998863121	-600.7087141500521	11.338700946373853
10.728347	12.78395	61.0417	13.624182000000001	6.09038086723	1944	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	115.097429352409	163.4293776025	3726.08913889	185.61833516912404	37.092739107921254	False	-430.27171262838516	-574.2651887186119	13.898547657313411
15.750847	18.93895	78.9167	16.875357	7.54374474743	2077	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	248.08918121740902	358.68382710249995	6227.845538890001	284.77767387744905	56.908084814377716	False	2073.477380769978	-397.49734438039235	-2.884152730691302
15.437401999999999	18.3126	94.8261	23.000229	10.2817295485	605	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	238.31338050960397	335.35131875999997	8991.98924121	529.010534052441	105.713962508498	False	4831.681322461957	-495.0977181492091	3.220156308644011
10.731299	11.92305	55.1304	22.870584	10.2237746983	1872	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	115.160778227401	142.1591213025	3039.36100416	523.063612501056	104.52556908159924	False	-1123.3489738798912	-598.6212310863633	20.79118137442893
11.9925	15.12	42.0833	8.08355	3.6135672776	2133	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	143.82005625	228.6144	1771.0041388900001	65.3437806025	13.057868469741477	False	-2381.1477392346324	-457.0853930181682	-4.6343679402966975
12.129153	14.3304	77.5417	14.75005	6.59367456415	1891	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	147.11635249740903	205.36036416	6012.715238890001	217.5639750025	43.47654425791869	False	1856.0450533324513	-571.1387878751469	14.862832509605298
15.952731	19.2834	0.0	17.545759	7.8434327224	623	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	254.489626358361	371.84951556	0.0	307.853658886081	61.51943687081508	False	-4152.711017282685	-255.54693289795458	-13.587103723691989
12.977402	15.25	64.9565	15.608989999999999	6.977644166289999	1977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	168.41296266960398	232.5625	4219.346892250001	243.64056882009996	48.68751811136086	False	63.47169695839775	-501.1445145768648	11.973288165137717
13.495847	16.2875	59.4583	14.791925	6.61239383102	2132	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	182.137886247409	265.28265625000006	3535.28943889	218.80104520562503	43.723752176511354	False	-619.2209299641277	-451.2511370109112	1.8758726991837342
15.758268	19.00455	52.7391	18.130468	8.10481358963	2417	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.32301035982397	361.17292070249994	2781.41266881	328.713869899024	65.68800332265113	False	-1372.591154708277	-326.76924714790545	-9.01781434143445
13.333897	16.6	49.6957	9.174042	4.1010469378600005	2046	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	177.792809206609	275.56000000000006	2469.66259849	84.163046617764	16.818585986530888	False	-1681.9073766354747	-415.0274428185455	-6.924832345069458
13.013031	15.9089	65.5652	12.348703	5.520206973630001	2056	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	169.338975806961	253.09309920999996	4298.79545104	152.49046578220901	30.47268503171329	False	144.91997690745706	-480.2397537950458	1.488523594695466
14.973897000000001	18.3465	77.6522	13.608839000000001	6.083522127849999	2192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	224.217591366609	336.59406225	6029.864164839999	185.20049892792105	37.009241480040586	False	1876.7755702499082	-418.9781963259103	-6.305498853083134
17.015	20.51665	60.2917	14.041792999999998	6.277064371930001	2744	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	289.510225	420.9329272224999	3635.08908889	197.17195065484896	39.401537129352974	True	-515.3311676302621	-263.624511207388	-10.97091291238013
22.14	26.35045	52.5217	15.478139	6.919150201160001	3239	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	490.17960000000005	694.3462152024999	2758.5289708900004	239.572786903321	47.87463950621248	True	-1385.721546901955	89.98924949437509	-26.65574069687737
19.3725	23.32625	37.9167	24.667189	11.0269061243	3117	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	375.29375624999994	544.1139390625001	1437.67613889	608.4702131617211	121.59265867412485	False	-2716.6975901104156	-95.40474728903811	-30.29102019217311
13.6325	16.2875	47.375	13.917307000000001	6.22141573536	2471	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.84505625	265.28265625000006	2244.390625	193.69143413224901	38.70601375218501	False	-1909.209118273781	-420.51902758089307	3.6967085121890304
17.647835	20.48675	73.7391	19.348461	8.64928967367	2077	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	311.446080187225	419.70692556250003	5437.454868809999	374.362943068521	74.81021185905449	False	1283.3964221044653	-299.90129417847305	6.074435382376798
18.108347	22.0321	62.4583	15.12525	6.761399195349999	2703	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	327.91223107240893	485.41343041	3901.03923889	228.77318756249997	45.716519078879614	True	-248.57561597162925	-196.99802007113243	-21.45504933799348
14.225237	16.89695	83.9565	15.695487	7.01631068395	2121	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	202.357367706169	285.5069193025	7048.693892250001	246.348312167169	49.22861561371091	False	2893.0580528510227	-497.5842383573174	8.696737419918191
11.685	13.54165	80.5833	16.333729	7.301622261960001	1865	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	136.53922500000002	183.3762847225	6493.668238889999	266.79070304544103	53.313687656349884	False	2335.4521594984026	-608.0764749439587	20.072437880455887
10.830847	12.8156	49.5	15.458575	6.910404559680001	2210	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	117.307246737409	164.23960336	2450.25	238.967541030625	47.75369117844615	False	-1706.6529982565526	-549.2710968205371	12.745419518945779
10.899153	12.87855	39.4167	14.041257	6.27682476531	2496	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	118.791536117409	165.8570501025	1553.67623889	197.156898140049	39.39852913440893	False	-2602.143747374183	-525.7517755311383	12.564129510148735
10.374763	12.51695	49.3913	12.3481	5.51993741618	1693	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	107.635707306169	156.67403730249998	2439.50051569	152.47557361000003	30.46970907854394	False	-1716.03376868548	-555.3235826007235	11.347819038789627
10.838268	12.8787	30.2174	14.217668	6.3556852928	2028	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	117.46805323982399	165.86091369000002	913.0912627600001	202.142083358224	40.394735541114215	False	-3242.6589065313246	-513.6098610776357	10.720370200380529
12.4025	14.6454	31.4167	15.208732000000001	6.79871792579	2425	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	153.82200625	214.48774116	987.0090388899999	231.30552904782405	46.22256543445828	False	-3168.1036138437994	-456.4649088462556	8.342500199151566
12.3	14.8675	64.6667	11.583496	5.1781385784500005	1536	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	151.29000000000002	221.04255625	4181.7820888900005	134.17737958201602	26.813119137632192	False	27.561286154376607	-512.862146486159	7.574640826753877
11.001653	12.87875	91.8333	14.582282000000001	6.51867769334	1685	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	121.03636873240899	165.8622015625	8433.35498889	212.64294832752404	42.493158869648504	False	4275.016287962782	-668.1090879223565	22.0928235285899
12.3	14.1727	68.625	17.333436	7.74851855163	2227	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	151.29000000000002	200.86542529000002	4709.390625	300.44800356609596	60.039539744954276	False	551.6005178123698	-550.4193939896556	18.01551669676487
